Total Length of Fwd Packets,Bwd Packet Length Max,Bwd Packet Length Std,Flow Bytes/s,Label
426.0,4380.0,954.3586621,80617,0
366.0,1093.0,544.5073461000002,29855,0
306.0,1645.0,820.5048751,36791,0
88.0,91.0,2.121320344,19865,0
56.0,124.0,0.0,16875,0
86.0,99.0,0.0,78532,0
48.0,120.0,0.0,16322,0
96.0,120.0,0.0,36165,0
96.0,80.0,0.0,57212,0
136.0,125.0,0.0,27861,0
112.0,124.0,0.0,6457,0
86.0,59.0,0.0,7247,0
482.0,2037.0,615.4508621,47144,0
112.0,84.0,0.0,31027,0
68.0,125.0,0.0,15650,0
19927.0,6.0,3.098386677,69374,0
343.0,2920.0,994.327517,60147,0
200.0,52.0,14.39189587,51285,0
6.0,6.0,0.0,30594,0
287.0,997.0,496.5080563,56667,0
284.0,1333.0,664.5060195,65157,0
407.0,4380.0,1106.569086,73039,0
424.0,2920.0,652.9435708,71934,0
479.0,4380.0,1031.47644,74890,0
477.0,2920.0,865.9784887,64171,0
390.0,2450.0,919.1278086,41555,0
482.0,2920.0,904.94497,74121,0
313.0,1460.0,699.2061213,6718,0
330.0,1761.0,859.49809,28069,0
399.0,4380.0,1095.402603,6620,0
467.0,4380.0,808.8991132,9113,0
633.0,4380.0,829.3569776,34423,0
320.0,689.0,342.5116786000001,48528,0
381.0,377.0,186.5214465,38513,0
429.0,2920.0,865.8399130000001,80049,0
408.0,2920.0,824.7311268,77879,0
366.0,4380.0,1134.587266,65221,0
311.0,2316.0,1008.437504,8618,0
505.0,2920.0,835.6435971,60420,0
443.0,4380.0,1070.782982,9075,0
498.0,2920.0,851.5558774,21200,0
409.0,2920.0,819.1132079,79966,0
477.0,2920.0,813.6426734,17045,0
12.0,0.0,0.0,25791,0
96.0,48.0,0.0,26808,0
96.0,48.0,0.0,26321,0
116.0,61.0,0.0,53794,0
124.0,63.0,0.0,73016,0
116.0,82.0,0.0,31440,0
120.0,144.0,0.0,24849,0
62.0,63.0,0.0,6429,0
58.0,61.0,0.0,79163,0
6.0,6.0,0.0,7657,0
6.0,6.0,0.0,73599,0
124.0,84.0,0.0,32523,0
372.0,1380.0,654.4305049,21629,0
490.0,336.0,166.0240946,40803,0
386.0,1380.0,556.2004052999998,19929,0
442.0,860.0,428.00934569999987,36251,0
442.0,860.0,428.00934569999987,36158,0
323.0,664.0,330.012121,47802,0
1376.0,1418.0,408.5082796,40734,0
6.0,6.0,3.464101615,38036,0
12.0,0.0,0.0,25724,0
381.0,2920.0,1161.769756,6467,0
454.0,656.0,218.1821359,22521,0
436.0,1726.0,545.3931915000002,40961,0
1247.0,1700.0,702.0722426,15564,0
810.0,4380.0,1202.129197,49946,0
2640.0,4380.0,918.4679424,36578,0
96.0,48.0,0.0,26617,0
96.0,48.0,0.0,26431,0
94.0,121.0,16.97056275,12106,0
70.0,63.0,0.0,10805,0
126.0,158.0,56.56854249,67118,0
99.0,134.0,43.84062043,61211,0
76.0,86.0,0.0,72466,0
78.0,55.0,0.0,9998,0
60.0,46.0,0.0,74587,0
156.0,105.0,0.0,39572,0
70.0,51.0,0.0,6435,0
78.0,71.0,0.0,67319,0
140.0,67.0,0.0,32201,0
120.0,46.0,0.0,20357,0
70.0,51.0,0.0,79502,0
70.0,67.0,0.0,6801,0
120.0,30.0,0.0,15022,0
128.0,123.0,0.0,36486,0
252.0,147.0,0.0,47677,0
78.0,55.0,0.0,2312,0
156.0,96.0,0.0,37030,0
152.0,213.0,0.0,54983,0
88.0,60.0,0.0,9150,0
78.0,71.0,0.0,15301,0
64.0,98.0,0.0,73117,0
136.0,67.0,3.464101615,30877,0
70.0,51.0,0.0,3804,0
156.0,55.0,0.0,58219,0
140.0,92.0,0.0,27871,0
172.0,227.0,0.0,6460,0
64.0,102.0,0.0,1726,0
325.0,1460.0,581.9604954,54636,0
144.0,109.0,0.0,60771,0
6.0,6.0,0.0,17611,0
140.0,51.0,0.0,54042,0
126.0,191.0,0.0,30527,0
88.0,110.0,0.0,81414,0
363.0,1253.0,559.0250442,6287,0
18.0,6.0,0.0,52747,0
140.0,92.0,0.0,28403,0
160.0,94.0,0.0,63788,0
467.0,2820.0,1030.417971,78190,0
583.0,1410.0,632.0582026000002,40434,0
272.0,1340.0,668.005988,65271,0
543.0,1460.0,691.9373767000002,64610,0
543.0,1460.0,691.9373767000002,64621,0
355.0,559.0,277.514414,44786,0
937.0,4380.0,1008.725217,58171,0
896.0,1460.0,598.006466,17199,0
322.0,286.0,90.05405784,77445,0
791.0,2920.0,978.9529261,38643,0
2108.0,308.0,127.8946381,49432,0
2640.0,308.0,136.2153765,54766,0
167.0,1585.0,913.3730527,16756,0
96.0,48.0,0.0,26262,0
88.0,99.0,17.67766953,38074,0
96.0,113.0,33.9411255,35265,0
128.0,123.0,0.0,55205,0
80.0,56.0,0.0,77977,0
90.0,61.0,0.0,12463,0
164.0,57.0,0.0,21811,0
124.0,86.0,0.0,58193,0
90.0,73.0,0.0,71069,0
164.0,113.0,0.0,24855,0
72.0,68.0,0.0,7324,0
124.0,88.0,0.0,33176,0
80.0,101.0,0.0,7770,0
80.0,56.0,0.0,4357,0
84.0,70.0,0.0,10556,0
78.0,90.0,0.0,15012,0
160.0,97.0,0.0,69130,0
64.0,48.0,0.0,79095,0
144.0,102.0,0.0,5838,0
180.0,73.0,0.0,2945,0
140.0,132.0,0.0,37482,0
82.0,57.0,0.0,7553,0
86.0,59.0,0.0,8642,0
172.0,98.0,0.0,22182,0
128.0,48.0,0.0,10907,0
495.0,796.0,251.5135517,22526,0
1476.0,1460.0,476.9691459,78883,0
88.0,60.0,0.0,10209,0
86.0,71.0,0.0,37470,0
82.0,73.0,0.0,10800,0
796.0,4380.0,1111.926021,67848,0
364.0,2820.0,1103.568302,37695,0
121.0,6.0,0.0,309,0
865.0,1410.0,571.2323931,75025,0
120.0,132.0,0.0,67875,0
928.0,2820.0,768.6721617000002,35604,0
84.0,58.0,0.0,8084,0
478.0,2820.0,1102.789364,30781,0
124.0,47.0,0.0,51128,0
176.0,100.0,0.0,23263,0
80.0,101.0,0.0,20517,0
164.0,98.0,0.0,40546,0
1156.0,2920.0,991.0362905,59576,0
164.0,73.0,0.0,81467,0
801.0,2360.0,854.4588671,3953,0
80.0,56.0,0.0,10270,0
90.0,61.0,0.0,10021,0
803.0,1460.0,644.6130105000002,13173,0
68.0,79.0,0.0,79913,0
495.0,796.0,251.5135517,22525,0
760.0,523.0,169.46820569999997,31165,0
686.0,4380.0,1192.264141,64104,0
747.0,1460.0,680.7060015,24484,0
422.0,2920.0,1093.649542,58882,0
160.0,56.0,0.0,59147,0
78.0,90.0,0.0,6932,0
930.0,796.0,335.3120603,42728,0
62.0,47.0,0.0,72776,0
128.0,89.0,0.0,21901,0
351.0,6.0,0.0,21777,0
351.0,6.0,0.0,38961,0
43.0,6.0,0.0,18268,0
187.0,46.0,0.0,46713,0
116.0,136.0,8.485281374,40010,0
135.0,109.0,16.2583312,46661,0
132.0,91.0,0.0,64076,0
72.0,68.0,0.0,8693,0
116.0,85.0,0.0,32006,0
120.0,66.0,0.0,19410,0
116.0,82.0,0.0,59594,0
64.0,48.0,0.0,78652,0
132.0,91.0,0.0,34142,0
58.0,93.0,0.0,8656,0
58.0,61.0,0.0,79583,0
124.0,84.0,0.0,20358,0
152.0,96.0,0.0,36769,0
132.0,116.0,0.0,70043,0
132.0,49.0,0.0,69898,0
140.0,93.0,0.0,35383,0
116.0,143.0,0.0,10553,0
116.0,101.0,0.0,16551,0
112.0,86.0,0.0,31351,0
112.0,86.0,0.0,77825,0
144.0,68.0,0.0,31538,0
120.0,58.0,0.0,52746,0
128.0,85.0,0.0,61990,0
108.0,110.0,0.0,31018,0
124.0,47.0,0.0,22653,0
128.0,70.0,0.0,18653,0
116.0,87.0,0.0,32209,0
66.0,49.0,0.0,79598,0
128.0,115.0,0.0,37587,0
132.0,61.0,0.0,73874,0
144.0,89.0,0.0,65002,0
62.0,47.0,0.0,65565,0
8326.0,420.0,141.2416985,7647,0
58.0,125.0,0.0,17140,0
116.0,125.0,0.0,38709,0
60.0,46.0,0.0,54911,0
3225.0,1739.0,591.2053980000002,25138,0
96.0,48.0,0.0,26417,0
97.0,81.0,12.02081528,33505,0
74.0,53.0,0.0,3690,0
128.0,81.0,0.0,80760,0
78.0,55.0,0.0,9292,0
156.0,67.0,0.0,79016,0
148.0,88.0,0.0,28045,0
74.0,53.0,0.0,74115,0
124.0,84.0,0.0,32524,0
148.0,109.0,0.0,7323,0
148.0,90.0,0.0,19377,0
62.0,63.0,0.0,79081,0
128.0,71.0,0.0,54086,0
112.0,81.0,0.0,19461,0
74.0,53.0,0.0,70251,0
3557.0,1979.0,646.0251473,3638,0
5551.0,322.0,161.3818291,12334,0
440.0,241.0,64.30648627,54537,0
507.0,229.0,61.10039478,61240,0
3356.0,298.0,141.7096323,53019,0
3496.0,297.0,140.7598012,53725,0
5652.0,322.0,159.0927198,68404,0
4883.0,322.0,159.9141612,64792,0
13057.0,2920.0,1074.67366,59443,0
842.0,293.0,102.4370887,33357,0
128.0,128.0,0.0,18986,0
80.0,56.0,0.0,3269,0
96.0,48.0,0.0,26421,0
272.0,135.0,1.154700538,45355,0
90.0,143.0,54.44722215,38026,0
66.0,138.0,0.0,14937,0
99.0,79.0,7.778174592999999,38355,0
116.0,172.0,0.0,16287,0
76.0,137.0,0.0,15942,0
152.0,86.0,0.0,13387,0
78.0,55.0,0.0,78701,0
72.0,141.0,0.0,17058,0
82.0,57.0,0.0,6814,0
72.0,102.0,0.0,18685,0
86.0,99.0,0.0,11948,0
122.0,127.0,2.121320344,72598,0
88.0,72.0,0.0,6359,0
88.0,149.0,0.0,16553,0
90.0,61.0,0.0,2330,0
136.0,124.0,0.0,63346,0
78.0,55.0,0.0,4414,0
164.0,155.0,0.0,17341,0
70.0,67.0,0.0,80592,0
80.0,56.0,0.0,5918,0
144.0,164.0,0.0,16818,0
116.0,138.0,0.0,73313,0
78.0,67.0,0.0,3245,0
138.0,197.0,0.0,31410,0
90.0,86.0,0.0,15708,0
90.0,109.0,0.0,18989,0
88.0,60.0,0.0,1924,0
116.0,117.0,0.0,5896,0
72.0,164.0,0.0,24406,0
78.0,103.0,0.0,16212,0
64.0,268.0,0.0,33445,0
154.0,109.0,0.0,6093,0
180.0,73.0,0.0,3087,0
70.0,104.0,0.0,55053,0
168.0,99.0,0.0,7727,0
82.0,57.0,0.0,885,0
72.0,68.0,0.0,10209,0
124.0,86.0,0.0,79899,0
60.0,133.0,0.0,19800,0
94.0,103.0,0.0,18990,0
76.0,70.0,0.0,9251,0
90.0,61.0,0.0,12463,0
136.0,116.0,0.0,25117,0
144.0,135.0,0.0,12139,0
152.0,119.0,21.36195996,36840,0
68.0,79.0,0.0,979,0
214.0,127.0,10.39230485,71627,0
148.0,135.0,0.0,66880,0
128.0,124.0,0.0,48432,0
66.0,138.0,0.0,12225,0
72.0,68.0,0.0,7086,0
70.0,51.0,0.0,64093,0
511.0,253.0,124.5321244,37244,0
1545.0,190.0,82.99879517,77219,0
3125.0,215.0,102.5904943,57245,0
7770.0,215.0,103.8925727,78554,0
2246.0,622.0,309.0129447,22335,0
484.0,2920.0,974.2817501,8463,0
650.0,512.0,136.72375290000002,399,0
2169.0,1906.0,435.5913571,44173,0
1177.0,283.0,99.25182018,16630,0
651.0,602.0,160.77586609999997,719,0
1222.0,602.0,211.3148858,27420,0
1337.0,283.0,99.25182018,18801,0
656.0,929.0,248.1674926,11478,0
808.0,116.0,40.68321287,72654,0
1796.0,283.0,113.6360968,30118,0
9375.0,215.0,92.64358226,78036,0
971.0,282.0,99.07572861,11348,0
1015.0,309.0,98.52111207,11405,0
2231.0,286.0,123.6567831,36313,0
1074.0,282.0,99.07572861,11493,0
96.0,48.0,0.0,26346,0
64.0,124.0,0.0,19558,0
82.0,57.0,0.0,8023,0
62.0,86.0,0.0,3106,0
82.0,155.0,0.0,19033,0
82.0,57.0,0.0,80698,0
72.0,164.0,0.0,23991,0
64.0,124.0,0.0,17396,0
72.0,164.0,0.0,14477,0
64.0,124.0,0.0,18001,0
74.0,74.0,0.0,6391,0
128.0,125.0,0.0,53980,0
64.0,124.0,0.0,14817,0
82.0,57.0,0.0,7757,0
64.0,124.0,0.0,14691,0
62.0,86.0,0.0,6776,0
64.0,124.0,0.0,20484,0
64.0,124.0,0.0,19064,0
72.0,68.0,0.0,9150,0
72.0,73.0,0.0,5554,0
64.0,124.0,0.0,78953,0
64.0,124.0,0.0,19064,0
176.0,100.0,0.0,62469,0
64.0,124.0,0.0,17396,0
82.0,155.0,0.0,22311,0
76.0,70.0,0.0,8868,0
116.0,117.0,0.0,51569,0
64.0,124.0,0.0,14691,0
82.0,155.0,0.0,5450,0
82.0,57.0,0.0,3842,0
160.0,142.0,0.0,13315,0
64.0,124.0,0.0,18118,0
64.0,124.0,0.0,17267,0
82.0,57.0,0.0,6225,0
76.0,70.0,0.0,1365,0
64.0,124.0,0.0,35387,0
166.0,145.0,49.07477288,78015,0
80.0,56.0,0.0,6359,0
82.0,57.0,0.0,9841,0
72.0,164.0,0.0,23865,0
64.0,124.0,0.0,10092,0
3150.0,1576.0,813.8429005,58383,0
3150.0,1576.0,813.8429005,58469,0
372.0,154.0,75.05331438,42466,0
644.0,974.0,485.0082474,996,0
1023.0,391.0,144.428595,76612,0
818.0,325.0,119.0618087,71535,0
2902.0,2920.0,1094.158225,14975,0
465.0,727.0,361.5110648,32076,0
852.0,1460.0,631.0408069,57843,0
644.0,906.0,301.5111938,33398,0
644.0,786.0,261.512906,31251,0
658.0,798.0,213.1571159,8313,0
663.0,758.0,202.4669828,8222,0
658.0,704.0,188.0353602,4904,0
659.0,704.0,188.0353602,4908,0
659.0,704.0,188.0353602,4909,0
2679.0,1424.0,351.6187775,47957,0
140.0,378.0,0.0,44304,0
120.0,65.0,0.0,57206,0
96.0,48.0,0.0,26307,0
88.0,94.0,0.0,11205,0
78.0,55.0,0.0,4414,0
4884.0,3069.0,886.9847961000003,81452,0
4884.0,3069.0,862.9759859999998,3982,0
90.0,82.0,0.0,6388,0
132.0,124.0,0.0,9129,0
90.0,82.0,0.0,13113,0
80.0,56.0,0.0,2088,0
116.0,93.0,0.0,49589,0
80.0,360.0,0.0,35929,0
140.0,127.0,0.0,74450,0
88.0,94.0,0.0,11728,0
88.0,94.0,0.0,9569,0
64.0,48.0,0.0,68189,0
88.0,94.0,0.0,10671,0
90.0,73.0,0.0,12228,0
88.0,94.0,0.0,15297,0
90.0,82.0,0.0,13529,0
102.0,67.0,0.0,10625,0
90.0,82.0,0.0,15044,0
102.0,112.0,0.0,21246,0
64.0,79.0,0.0,10228,0
112.0,238.0,0.0,10099,0
84.0,74.0,0.0,5139,0
64.0,79.0,0.0,9236,0
64.0,48.0,0.0,67392,0
140.0,198.0,0.0,33127,0
352.0,179.0,0.0,20150,0
88.0,94.0,0.0,11008,0
64.0,79.0,0.0,9236,0
64.0,48.0,0.0,70007,0
80.0,103.0,0.0,13250,0
88.0,94.0,0.0,5546,0
64.0,48.0,0.0,67518,0
64.0,48.0,0.0,71333,0
88.0,94.0,0.0,15297,0
102.0,112.0,0.0,25062,0
64.0,79.0,0.0,75106,0
88.0,94.0,0.0,11604,0
88.0,94.0,0.0,12463,0
88.0,94.0,0.0,7298,0
66.0,49.0,0.0,81368,0
160.0,88.0,0.0,62904,0
80.0,56.0,0.0,78360,0
184.0,148.0,0.0,72906,0
84.0,106.0,0.0,18430,0
64.0,48.0,0.0,67392,0
352.0,179.0,0.0,15070,0
124.0,122.0,0.0,8080,0
64.0,79.0,0.0,9022,0
110.0,87.0,0.0,15723,0
90.0,82.0,0.0,13327,0
102.0,112.0,0.0,15274,0
500.0,1430.0,0.0,50675,0
58.0,93.0,0.0,12648,0
94.0,63.0,0.0,10296,0
64.0,79.0,0.0,3719,0
74.0,120.0,0.0,11969,0
500.0,1430.0,0.0,53223,0
102.0,112.0,0.0,5262,0
88.0,94.0,0.0,14954,0
64.0,79.0,0.0,9675,0
102.0,112.0,0.0,18424,0
64.0,79.0,0.0,10015,0
220.0,111.0,0.0,15248,0
102.0,112.0,0.0,21432,0
64.0,48.0,0.0,67665,0
84.0,106.0,0.0,19070,0
64.0,48.0,0.0,67518,0
343.0,92.0,42.66438796,79248,0
2192.0,1451.0,644.4027135,57794,0
489.0,2920.0,908.7913847,19488,0
801.0,328.0,103.3311828,22561,0
1184.0,1460.0,486.0132608,77556,0
1183.0,1460.0,423.6319571,44150,0
935.0,790.0,281.7472726000001,36312,0
1697.0,1341.0,547.189746,56708,0
1748.0,281.0,95.70522927,30086,0
96.0,48.0,0.0,26830,0
128.0,268.0,0.0,17357,0
86.0,98.0,0.0,77753,0
2328.0,1451.0,709.4895038,75192,0
1154.0,440.0,153.275429,5931,0
1439.0,766.0,254.8465769,43393,0
998.0,1646.0,617.8240871,75080,0
1648.0,242.0,102.0361592,31225,0
2206.0,1460.0,578.6654103999998,68109,0
218.0,74.0,16.16580754,37951,0
403.0,622.0,332.5537551000001,77439,0
68.0,242.0,0.0,30736,0
138.0,197.0,0.0,32537,0
64.0,268.0,0.0,31547,0
92.0,62.0,0.0,5584,0
76.0,89.0,0.0,5576,0
46720.0,6.0,0.0,247,0
156.0,130.0,0.0,46284,0
146.0,414.0,159.3486743,37314,0
168.0,212.0,0.0,34037,0
80.0,414.0,0.0,33494,0
124.0,95.0,0.0,55456,0
724.0,325.0,118.5893274,52223,0
866.0,373.0,134.2737077,51572,0
926.0,1460.0,515.5383668000002,67778,0
515.0,288.0,139.71876509999998,67148,0
180.0,73.0,0.0,2258,0
128.0,124.0,0.0,61899,0
82.0,57.0,0.0,1001,0
6.0,6.0,0.0,73091,0
58.0,121.0,0.0,31708,0
1652.0,305.0,107.1677368,24135,0
199.0,1460.0,682.1985118,41733,0
76.0,70.0,0.0,1507,0
72.0,68.0,0.0,3716,0
124.0,118.0,0.0,64945,0
58.0,45.0,0.0,71016,0
148.0,165.0,0.0,60872,0
98.0,65.0,0.0,9213,0
196.0,65.0,0.0,2957,0
132.0,123.0,0.0,7665,0
116.0,45.0,0.0,42198,0
152.0,90.0,0.0,43695,0
132.0,137.0,0.0,11246,0
70.0,51.0,0.0,2994,0
72.0,68.0,0.0,81055,0
216.0,70.0,0.0,6712,0
148.0,138.0,0.0,53962,0
140.0,51.0,0.0,70291,0
152.0,54.0,0.0,74699,0
128.0,118.0,0.0,6605,0
80.0,56.0,0.0,2534,0
76.0,54.0,0.0,78488,0
444.0,220.0,58.69590097,54440,0
465.0,315.0,84.07914247,61336,0
6329.0,1485.0,504.0665536,1563,0
116.0,68.0,0.0,39739,0
112.0,72.0,0.0,15888,0
76.0,144.0,0.0,22942,0
140.0,164.0,13.85640646,39257,0
128.0,112.0,0.0,23424,0
72.0,68.0,0.0,8526,0
132.0,113.0,0.0,55940,0
118.0,91.0,0.0,18035,0
76.0,86.0,0.0,13468,0
152.0,208.0,0.0,68702,0
148.0,143.0,0.0,40158,0
66.0,138.0,0.0,12666,0
160.0,151.0,0.0,78681,0
74.0,165.0,0.0,25185,0
80.0,56.0,0.0,6506,0
168.0,155.0,0.0,71070,0
62.0,139.0,0.0,14420,0
132.0,139.0,0.0,66371,0
132.0,134.0,0.0,35573,0
132.0,136.0,0.0,64963,0
164.0,153.0,0.0,16933,0
136.0,140.0,0.0,12413,0
74.0,143.0,0.0,76824,0
144.0,142.0,0.0,29559,0
108.0,70.0,0.0,16512,0
136.0,139.0,0.0,67368,0
66.0,138.0,0.0,21137,0
68.0,140.0,0.0,19155,0
184.0,270.0,0.0,56385,0
68.0,50.0,0.0,3362,0
72.0,68.0,0.0,8027,0
136.0,124.0,0.0,46060,0
72.0,68.0,0.0,7086,0
72.0,68.0,0.0,7782,0
160.0,150.0,0.0,16354,0
92.0,174.0,0.0,27530,0
62.0,95.0,0.0,11892,0
100.0,41.0,0.0,74449,0
200.0,171.0,0.0,61110,0
78.0,145.0,0.0,23092,0
136.0,140.0,0.0,66115,0
80.0,56.0,0.0,4111,0
70.0,67.0,0.0,5688,0
124.0,123.0,0.0,61619,0
74.0,143.0,0.0,22209,0
156.0,145.0,0.0,14838,0
88.0,150.0,0.0,25134,0
90.0,109.0,0.0,19962,0
72.0,68.0,0.0,5992,0
152.0,144.0,0.0,14058,0
160.0,124.0,0.0,65094,0
90.0,109.0,0.0,1833,0
84.0,130.0,0.0,16945,0
76.0,144.0,0.0,23047,0
136.0,127.0,0.0,6758,0
72.0,68.0,0.0,7324,0
64.0,138.0,0.0,21593,0
84.0,147.0,0.0,17683,0
66.0,49.0,0.0,77073,0
90.0,109.0,0.0,17893,0
66.0,139.0,0.0,6932,0
66.0,139.0,0.0,20344,0
66.0,139.0,0.0,20344,0
70.0,67.0,0.0,7712,0
132.0,79.0,0.0,38634,0
68.0,140.0,0.0,20930,0
156.0,127.0,0.0,41387,0
70.0,67.0,0.0,5258,0
50.0,41.0,0.0,74254,0
152.0,131.0,0.0,12276,0
184.0,156.0,0.0,52246,0
164.0,57.0,0.0,76290,0
82.0,57.0,0.0,4050,0
216.0,106.0,0.0,72153,0
82.0,171.0,0.0,22041,0
90.0,109.0,0.0,20121,0
66.0,139.0,0.0,20344,0
66.0,138.0,0.0,13651,0
64.0,138.0,0.0,20298,0
224.0,122.0,0.0,32608,0
70.0,67.0,0.0,7712,0
66.0,138.0,0.0,20315,0
124.0,137.0,0.0,28690,0
68.0,140.0,0.0,20930,0
1942.0,2920.0,832.9820914,23638,0
1943.0,536.0,183.2538702,33406,0
543.0,302.0,80.60540161,67036,0
1906.0,2920.0,956.2763,12090,0
90.0,109.0,0.0,18048,0
96.0,48.0,0.0,26752,0
72.0,141.0,0.0,21738,0
60.0,133.0,0.0,16146,0
66.0,138.0,0.0,19910,0
90.0,109.0,0.0,20872,0
90.0,109.0,0.0,15019,0
60.0,133.0,0.0,7822,0
90.0,109.0,0.0,16534,0
90.0,109.0,0.0,17893,0
66.0,138.0,0.0,19603,0
72.0,141.0,0.0,17946,0
66.0,138.0,0.0,20868,0
66.0,138.0,0.0,22192,0
72.0,141.0,0.0,20201,0
88.0,149.0,0.0,11903,0
72.0,141.0,0.0,17946,0
72.0,141.0,0.0,11865,0
90.0,109.0,0.0,17893,0
72.0,141.0,0.0,22741,0
72.0,141.0,0.0,17946,0
72.0,141.0,0.0,16801,0
90.0,109.0,0.0,19807,0
90.0,109.0,0.0,13396,0
72.0,141.0,0.0,17717,0
72.0,141.0,0.0,20064,0
72.0,141.0,0.0,19634,0
90.0,109.0,0.0,15019,0
72.0,141.0,0.0,17717,0
413.0,1306.0,651.0061444,16593,0
6.0,6.0,4.242640687,25909,0
371.0,1460.0,700.7990915,77122,0
593.0,492.0,131.3789084,77430,0
611.0,250.0,66.71112071,67095,0
611.0,250.0,66.71112071,67093,0
1797.0,301.0,121.1600697,31175,0
593.0,414.0,183.0934188,11401,0
96.0,48.0,0.0,26804,0
885.0,156.0,49.272485,701,0
296.0,133.0,0.0,14411,0
72.0,68.0,0.0,7086,0
130.0,113.0,0.0,23825,0
296.0,90.0,0.0,57122,0
141.0,120.0,13.43502884,46850,0
78.0,55.0,0.0,3996,0
180.0,73.0,0.0,3105,0
70.0,67.0,0.0,7448,0
84.0,74.0,0.0,10364,0
136.0,91.0,0.0,1432,0
132.0,90.0,0.0,1101,0
116.0,128.0,0.0,47703,0
164.0,153.0,0.0,17462,0
156.0,67.0,0.0,43798,0
90.0,61.0,0.0,10661,0
116.0,106.0,0.0,19532,0
160.0,72.0,0.0,81285,0
140.0,179.0,0.0,19241,0
148.0,90.0,0.0,13950,0
80.0,150.0,0.0,17832,0
78.0,90.0,0.0,7253,0
80.0,72.0,0.0,9772,0
168.0,74.0,0.0,12524,0
383.0,370.0,185.0,75434,1
96.0,48.0,0.0,27052,0
43906.0,1069.0,362.6179703,41423,1
2038.0,4380.0,1132.909097,78155,0
575.0,301.0,80.33819313,67132,0
76.0,54.0,0.0,73318,0
192.0,98.0,0.0,32874,0
96.0,48.0,0.0,26857,0
96.0,48.0,0.0,26258,0
745.0,517.0,181.9079438,7941,0
96.0,48.0,0.0,26332,0
6.0,6.0,0.0,39332,0
2622.0,976.0,317.15635469999995,68631,0
6.0,6.0,0.0,21074,0
1396.0,1430.0,409.2062217,41388,0
64.0,102.0,0.0,78738,0
2686.0,976.0,324.0117875,66335,0
6.0,6.0,0.0,42300,0
96.0,48.0,0.0,26534,0
96.0,48.0,0.0,26479,0
132.0,90.0,0.0,81509,0
90.0,61.0,0.0,5499,0
12.0,6.0,0.0,71475,0
96.0,48.0,0.0,26691,0
96.0,48.0,0.0,26874,0
703.0,1448.0,569.9183195,29866,0
96.0,48.0,0.0,26521,0
703.0,1448.0,569.9183195,12916,0
7506.0,260.0,104.8447343,65203,0
72.0,164.0,0.0,20150,0
1160.0,654.0,225.6817819,34316,0
96.0,48.0,0.0,26212,0
129.0,41.0,0.0,44162,0
129.0,41.0,0.0,44160,0
96.0,48.0,0.0,4536,0
117.0,41.0,0.0,42541,0
117.0,41.0,0.0,42542,0
941.0,1460.0,627.9631757,1628,0
192.0,48.0,0.0,54572,0
96.0,48.0,0.0,26734,0
62.0,87.0,0.0,33842,0
62.0,63.0,0.0,38716,0
96.0,48.0,0.0,27142,0
19897.0,0.0,0.0,68912,0
176.0,52.0,16.1606518,49861,0
2354.0,438.0,113.2459712,33373,0
97.0,225.0,111.0157646,54283,0
82.0,57.0,0.0,81028,0
128.0,128.0,0.0,7052,0
76.0,6.0,0.0,36940,0
1726.0,72.0,34.08225345,23769,0
1726.0,316.0,0.0,36137,0
1942.0,1460.0,509.746829,47545,0
2597.0,2920.0,472.62392289999985,81115,0
50.0,86.0,0.0,70456,0
54.0,83.0,0.0,42804,0
6.0,6.0,0.0,41712,0
54.0,59.0,0.0,35606,0
50.0,41.0,0.0,58497,0
54.0,59.0,0.0,69499,0
76.0,6.0,0.0,49134,0
281.0,386.0,193.0,10466,0
602.0,364.0,182.0,4277,1
499.0,2896.0,773.9853372,4466,0
883.0,2920.0,622.4621940000002,42428,0
925.0,2920.0,391.0590022,40468,0
1336.0,2920.0,747.7108186,42484,0
1662.0,2919.0,493.24151039999987,28651,0
58.0,45.0,0.0,51490,0
64.0,128.0,0.0,12247,0
58.0,113.0,0.0,77743,0
64.0,113.0,0.0,78173,0
804.0,517.0,193.0944748,9517,0
681.0,777.0,388.5,13995,0
635.0,168.0,84.0,13449,0
441.0,757.0,378.5,7168,0
1175.0,714.0,373.7282435,31881,0
1640.0,456.0,148.0324289,50159,0
416.0,641.0,226.6277234,27334,0
2160.0,436.0,145.33333330000005,55241,0
894.0,1602.0,632.9050833,74223,0
78.0,76.0,0.0,69987,0
68.0,241.0,0.0,63870,0
48.0,97.0,0.0,71029,0
84.0,102.0,0.0,11759,0
62.0,104.0,0.0,4207,0
84.0,114.0,0.0,12747,0
48.0,40.0,0.0,57272,0
84.0,102.0,0.0,16322,0
68.0,113.0,0.0,10482,0
62.0,63.0,0.0,71241,0
62.0,79.0,0.0,77282,0
78.0,76.0,0.0,70377,0
78.0,141.0,0.0,5891,0
72.0,181.0,0.0,36540,0
62.0,118.0,0.0,78545,0
72.0,132.0,0.0,32447,0
18.0,6.0,0.0,41467,0
434.0,1780.0,629.3250353,50112,0
1944.0,251.0,134.1651434,60013,0
1340.0,439.0,168.16420549999995,47968,0
68.0,79.0,0.0,79412,0
60.0,172.0,0.0,42791,0
68.0,91.0,0.0,72209,0
60.0,132.0,0.0,45133,0
68.0,79.0,0.0,80368,0
43951.0,1068.0,362.8557995,42436,1
720.0,585.0,192.0670456,42271,0
720.0,586.0,192.3948486,42881,0
307.0,102.0,42.01785335,75908,0
307.0,102.0,42.01785335,75907,0
